"SubsetID","MinPD","MeanPD","MeanNND","SubsetType","SubsetSize"
1,1.73612835725878,13.0230334007605,5.88025790700264,"random",15
2,4.65291332689267,12.254184540383,6.3510291439052,"random",15
3,3.74242315072,11.0593086636534,5.75502062365229,"random",15
4,1.97129182866741,12.5139643158577,5.16885073498634,"random",15
5,3.19719242288454,12.6073611756851,5.87926805350096,"random",15
6,1.90671004859176,13.2011584195899,4.97960553793549,"random",15
7,2.77639261810078,12.9214457275288,5.98944937895263,"random",15
8,2.90824007350636,12.6672999198463,5.14490272722449,"random",15
9,2.20532204891552,13.1704958241815,6.4640444131876,"random",15
10,2.87251392705933,12.2327069468949,5.3908566212376,"random",15
11,1.97129182866741,12.615544590688,5.60248230992815,"random",15
12,2.21174241574999,11.9857406396959,6.38879075793231,"random",15
13,3.14636960139766,12.273538885853,5.51172160426536,"random",15
14,3.19719242288454,12.5867529574028,5.41284379334075,"random",15
15,2.27711015929852,13.2144175438711,6.51751833462473,"random",15
16,1.65982105805806,12.4319829970673,4.0221121451057,"random",15
17,1.72796951522643,12.2151278473627,4.73476715142431,"random",15
18,2.20532204891552,13.1216342001711,5.70606626301047,"random",15
19,1.91893448203814,13.8598855177388,5.90243503415822,"random",15
20,4.07479447449026,12.1843260094719,6.70205711226477,"random",15
21,2.16270778694955,12.551133174839,4.79526585607748,"random",15
22,2.21174241574999,12.3864893437043,5.97822176484248,"random",15
23,3.19268978909141,13.0173643803004,5.98005787082468,"random",15
24,1.88828406133774,12.7089867139602,5.41248385374587,"random",15
25,1.91893448203814,12.3510372612751,4.93993884974804,"random",15
26,2.21174241574999,11.642929917738,4.32048288352206,"random",15
27,2.15707657677992,12.8172123746537,5.85487497022744,"random",15
28,3.29060883109477,12.0235756962703,6.06290666523226,"random",15
29,1.90685976563577,11.884405812776,5.44617557300453,"random",15
30,3.19719242288454,11.922326995149,5.55498226373618,"random",15
31,1.66274021667162,12.574425745522,4.36866690797881,"random",15
32,3.7540697567788,12.6690266793401,6.16160472715411,"random",15
33,2.4556499873569,13.0212224775243,6.724599551846,"random",15
34,1.70783499818859,13.2189714356741,6.51282833062698,"random",15
35,2.37721183354559,13.0918479981772,5.95683482241245,"random",15
36,1.90685976563577,11.0634011577731,4.39413134572329,"random",15
37,2.87251392705933,13.5441577962773,6.60054174823636,"random",15
38,2.49536580570872,13.000467005302,6.37655127874926,"random",15
39,1.56191002430411,13.1250737969393,6.4328034617436,"random",15
40,1.94078220036346,13.563354324479,6.34839949904375,"random",15
41,1.66274021667162,12.5511319028348,4.37762213773015,"random",15
42,3.14636960139766,11.3774634516035,5.1156851201184,"random",15
43,4.04750173883202,12.4290286525287,6.58687902555956,"random",15
44,2.61538498392511,13.4674128748628,6.55485914938687,"random",15
45,4.68042726895007,13.7021846479614,7.37547859382394,"random",15
46,1.77389075153333,12.9151866584256,4.88377988872572,"random",15
47,2.49536580570872,12.6589588736629,6.30550545733862,"random",15
48,2.94654763100689,11.5071690864159,6.07565770174385,"random",15
49,4.26505610883775,13.6808745866703,6.20473399081795,"random",15
50,1.7250906622346,13.4363584925585,6.01020425607795,"random",15
51,2.77639261810078,12.8233885739765,5.43931175537166,"random",15
52,3.75255832689185,12.4506879845862,5.97036717531097,"random",15
53,2.15707657677992,13.646581370686,5.97517700252592,"random",15
54,3.66875897025435,12.0047248267839,6.08069864156698,"random",15
55,2.90824007350636,12.3998875871509,5.27051912586338,"random",15
56,4.45087691634392,12.7699045658777,7.47863072466845,"random",15
57,3.48991958008535,11.2584658852658,5.55284221319918,"random",15
58,2.11964862985526,11.53720263505,5.19337087608115,"random",15
59,1.76227971062447,12.2389118404135,5.23895722898571,"random",15
60,3.23993358907489,12.8049756189133,5.69239824733195,"random",15
61,2.49536580570872,12.6998384269494,5.9884784059422,"random",15
62,4.8094821961805,13.5533687360136,7.25762419171792,"random",15
63,2.90041544202622,13.3520188654365,5.13613309089983,"random",15
64,2.4928737800495,13.0791800909512,5.91376874447541,"random",15
65,1.91893448203814,13.5554510561855,5.63120820575169,"random",15
66,2.4928737800495,13.1761598813498,5.14876903868351,"random",15
67,1.6980330650165,12.0665587878569,5.64427056668068,"random",15
68,1.73612835725878,12.5820711473961,4.89161257691149,"random",15
69,1.73612835725878,13.1036726954692,5.91350890279625,"random",15
70,3.42526463577981,11.9468949556718,6.28413719378019,"random",15
71,2.44681193788698,12.7565490699248,5.57363993842216,"random",15
72,2.75806567940087,13.0542948911944,6.37141803379133,"random",15
73,2.90041544202622,11.8844386288369,6.12960043872526,"random",15
74,3.71666989201398,12.5554476536244,6.1046454967474,"random",15
75,1.65982105805806,12.4460554133704,5.25744103603697,"random",15
76,2.21174241574999,11.9217323276493,6.28314795521046,"random",15
77,2.98527157776873,12.8299426149503,5.61351815520888,"random",15
78,2.27711015929852,12.7800591453582,4.79620741656677,"random",15
79,2.06424681885845,14.0908059191442,6.23116972869873,"random",15
80,4.27837129410399,12.3144609266281,6.01757502372584,"random",15
81,2.08429331575129,13.1540108213763,4.95529587157232,"random",15
82,1.90685976563577,12.2344624602916,6.56560267884161,"random",15
83,1.73612835725878,13.44972631008,5.12963723955626,"random",15
84,2.06424681885845,12.6102500187151,4.20275259842798,"random",15
85,2.94654763100689,12.4038398608435,5.89451767456466,"random",15
86,2.5410857069109,12.2730417071919,5.31750390294519,"random",15
87,1.97129182866741,13.3918283690319,5.13638324688625,"random",15
88,2.96250237637544,13.438708629085,6.89463125144241,"random",15
89,2.15707657677992,12.7962211945589,5.70981943935432,"random",15
90,2.35181709730181,12.2714436291545,5.40093313913255,"random",15
91,1.56191002430411,12.6285689464666,5.49309041078352,"random",15
92,2.20532204891552,12.8936889617849,5.24068915598895,"random",15
93,1.77389075153333,13.8949822798728,4.6520031775249,"random",15
94,3.16801202120998,12.7419125225209,5.74339038197867,"random",15
95,2.37721183354559,12.8329564355529,6.4999883432654,"random",15
96,5.03444503504368,12.9283852814197,6.94420717853825,"random",15
97,2.90041544202622,11.5166208357271,5.69443861966966,"random",15
98,2.21176129205469,13.4394657439626,5.83694523641872,"random",15
99,2.16270778694955,14.09576678566,5.49733979798147,"random",15
100,3.3174721625052,12.9549765317583,5.73057415731344,"random",15
101,3.56959997620922,13.1343343318971,6.39259694109332,"random",15
102,3.06103963223935,13.4645871070081,6.16782595074048,"random",15
103,2.56699067693861,13.7796019859197,5.8265472863193,"random",15
104,3.87989738339654,12.0279579392849,6.06641890676126,"random",15
105,2.71592520694631,12.3278092498415,5.87000337945538,"random",15
106,1.88828406133774,13.2798249524425,6.36427842192053,"random",15
107,3.19093457443797,13.1177182962612,5.40158658936035,"random",15
108,2.79223712363158,12.2860447293861,5.14646948196431,"random",15
109,1.85220729055761,11.8168301407361,5.93319691029332,"random",15
110,2.98527157776873,13.2012851793082,5.73171093151853,"random",15
111,2.94654763100689,12.3637287664455,4.52600076314405,"random",15
112,1.85220729055761,12.0198641315995,5.97022150770187,"random",15
113,2.16270778694955,12.9504421459237,5.69051580832111,"random",15
114,1.76227971062447,13.8042334720388,5.65853018162965,"random",15
115,2.06424681885845,12.6736360633892,6.05435863645962,"random",15
116,3.29060883109477,12.5310240494198,5.0479187405364,"random",15
117,3.00861579183826,13.4505032300401,5.99658876646826,"random",15
118,2.08429331575129,13.9910594905635,5.17937417303222,"random",15
119,3.19268978909141,13.4229207921722,6.67347895901872,"random",15
120,2.4928737800495,12.3634035555098,5.15146154923927,"random",15
121,3.95695662986891,12.2211392565982,6.56152055584896,"random",15
122,2.33768253396995,11.6789323244204,5.69716794810856,"random",15
123,1.90685976563577,13.5122886832817,6.79510389049871,"random",15
124,1.8677361488424,12.2459053683718,5.68231319624883,"random",15
125,2.08429331575129,12.7771091267254,4.51313010644594,"random",15
126,2.79223712363158,13.3695500402026,6.7832193551558,"random",15
127,3.7785403019432,12.8673052081671,5.88436822401454,"random",15
128,5.12939314001072,12.6623164495334,6.89018242668001,"random",15
129,1.76227971062447,11.9358920132963,4.69269107909238,"random",15
130,2.72811638906504,12.846501400127,5.42542714836557,"random",15
131,2.4928737800495,12.2630962320298,5.495772839283,"random",15
132,2.11964862985526,11.9413664735649,5.15244245091442,"random",15
133,1.77389075153333,13.4869085613813,5.24116011631433,"random",15
134,2.72811638906504,12.7318006641451,6.36343897868436,"random",15
135,3.19719242288454,12.4584725759191,5.70648404345301,"random",15
136,2.87021920925301,11.8000586167379,6.05773253532578,"random",15
137,3.00861579183826,12.9281936620259,5.93317964173863,"random",15
138,1.97129182866741,13.0920823926813,5.45654384731119,"random",15
139,1.94078220036346,12.590176742248,5.4844378122557,"random",15
140,3.37270729591017,12.3852481219256,5.50761884536709,"random",15
141,2.06424681885845,14.1085767472991,6.7531948864551,"random",15
142,1.76227971062447,12.8832509707339,4.37318442422847,"random",15
143,2.90041544202622,12.5951357868511,5.06934688195649,"random",15
144,1.7250906622346,11.9521967933588,5.46105462938398,"random",15
145,4.04340886886584,13.5540129643258,6.66898278821399,"random",15
146,1.83322931481751,12.6709968260658,6.01570986681966,"random",15
147,2.90449420847615,12.9169001864166,6.48840145796047,"random",15
148,3.62452308960417,12.9618059764291,5.42528665850788,"random",15
149,2.37721183354559,13.913129280283,6.88929346652418,"random",15
150,2.15641023648379,13.8327286770125,4.88153739759435,"random",15
151,2.33768253396995,13.7822148343418,5.47139314872262,"random",15
152,2.78792398535544,12.4896350660858,5.4564093807887,"random",15
153,3.19268978909141,12.3639549086931,5.34354286543009,"random",15
154,2.15641023648379,12.495893914203,6.45802938894328,"random",15
155,4.27837129410399,12.4799108342981,7.01435779361539,"random",15
156,1.72796951522643,12.8938486446434,6.77268018702764,"random",15
157,2.87251392705933,13.3786012051021,6.6199766174486,"random",15
158,1.77389075153333,13.4641629602642,5.93782476575504,"random",15
159,1.97129182866741,13.9105201163316,6.81934203697434,"random",15
160,3.84440323911138,13.7624704171018,7.51774631292789,"random",15
161,1.65982105805806,13.4132125850448,5.84335632765792,"random",15
162,1.72796951522643,12.5037123304988,5.66375750409789,"random",15
163,1.65982105805806,13.4558617233704,4.60890394683932,"random",15
164,4.86931964533265,13.475766318099,7.80094321152249,"random",15
165,1.56191002430411,12.5942941624754,6.54652214674084,"random",15
166,1.90685976563577,11.5182622235694,5.83273394862459,"random",15
167,2.21176129205469,13.0509377586991,5.79358992988591,"random",15
168,1.70783499818859,12.7111341485122,4.75862605080871,"random",15
169,2.90449420847615,12.5811960395028,6.74365421524122,"random",15
170,1.90671004859176,13.4010228876156,5.58851681637885,"random",15
171,3.19719242288454,13.3878114512407,5.66698565004921,"random",15
172,2.15641023648379,13.0186629746405,5.98025952181487,"random",15
173,2.72811638906504,13.0018770080018,5.5711602698396,"random",15
174,1.6980330650165,13.4458904637932,5.10689097489646,"random",15
175,1.65982105805806,13.1968094502548,6.22907358660647,"random",15
176,3.85389608985185,12.7237452607484,6.89694374757822,"random",15
177,2.20532204891552,12.3897750257634,5.04684897492553,"random",15
178,2.27711015929852,13.3933599792665,6.27113603309683,"random",15
179,1.8677361488424,11.5856640430893,5.73801971966392,"random",15
180,1.6980330650165,12.4569799863504,4.72843537406457,"random",15
181,1.66274021667162,12.6650273987809,4.9502369765252,"random",15
182,2.27711015929852,12.6862536283228,6.81321402892753,"random",15
183,4.59151628460459,12.6765696082101,6.16282251688397,"random",15
184,2.27711015929852,12.5261745776431,5.6997506662759,"random",15
185,1.77389075153333,12.8764463246545,4.39220517820997,"random",15
186,1.7250906622346,12.3559862838907,4.51339403086649,"random",15
187,3.14636960139766,12.5062798928638,6.14924994362394,"random",15
188,1.6980330650165,11.8089435616859,5.74451198434553,"random",15
189,1.90685976563577,12.7636504668886,7.48171564923737,"random",15
190,3.42526463577981,12.567248245045,6.20382850407471,"random",15
191,1.70783499818859,12.5508406451262,5.05810091148365,"random",15
192,3.56959997620922,12.4665203042595,5.85405710723253,"random",15
193,1.70783499818859,12.6037268658674,4.89182419609309,"random",15
194,2.4556499873569,13.4529258123356,6.22103314872313,"random",15
195,3.19719242288454,12.1906312731816,5.68848016817732,"random",15
196,3.00861579183826,13.0456125232558,6.55528910024728,"random",15
197,2.16270778694955,13.5583316742501,5.34205461134469,"random",15
198,2.37721183354559,13.2970396045319,5.94230682217358,"random",15
199,4.78238215247312,12.2151427217587,7.15872846420961,"random",15
200,3.49709868660432,11.5854303631447,5.04990687420887,"random",15
