"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.732293607382532,NA,0.732293607382532,0.732293607382532,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0374426036483568,NA,-0.0374426036483568,-0.0374426036483568,0.341504260057764,NA,0.341504260057764,0.341504260057764,0.133520409542195,NA,0.133520409542195,0.133520409542195,0.670820393249937,NA,0.670820393249937,0.670820393249937,6.22673160903244,NA,6.22673160903244,6.22673160903244,13.3325440462146,NA,13.3325440462146,13.3325440462146
"Lambda1","clustered",1,0.584511972147016,NA,0.584511972147016,0.584511972147016,0.401172769558323,NA,0.401172769558323,0.401172769558323,0.0067735388623779,NA,0.0067735388623779,0.0067735388623779,0.524355916063053,NA,0.524355916063053,0.524355916063053,0.337840713871757,NA,0.337840713871757,0.337840713871757,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.78914204746242,NA,2.78914204746242,2.78914204746242,5.48793644516503,NA,5.48793644516503,5.48793644516503
"Lambda1","random",1000,0.702140951114574,0.134245633112723,0.324555500091644,1.36647939642765,0.618671740915258,0.401420978712102,7.33137435857406e-05,0.999926686256414,0.0125608523348117,0.0316761074433518,-0.0563609511091096,0.162726615326357,0.436767806331644,0.045932612288416,0.300791228160849,0.591396616660943,0.154621041343285,0.0114512583284882,0.128261557891383,0.209955191912642,0.896324373268974,0.0293546569985285,0.75,0.933333333333333,5.54372074565224,0.329066289727835,4.26177361113878,6.43072821275102,10.892345769632,0.799806280793721,8.36048257180236,13.1461201837797
"Lambda0.7","dispersed",1,1.19352264447429,NA,1.19352264447429,1.19352264447429,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0368046472206939,NA,0.0368046472206939,0.0368046472206939,0.456601036436942,NA,0.456601036436942,0.456601036436942,0.159533755412805,NA,0.159533755412805,0.159533755412805,0.745156698529586,NA,0.745156698529586,0.745156698529586,5.38217982862158,NA,5.38217982862158,5.38217982862158,10.9070967387884,NA,10.9070967387884,10.9070967387884
"Lambda0.7","clustered",1,0.725167075811143,NA,0.725167075811143,0.725167075811143,0.941561141681558,NA,0.941561141681558,0.941561141681558,0.0804906820143877,NA,0.0804906820143877,0.0804906820143877,0.471821600593227,NA,0.471821600593227,0.471821600593227,0.340335559245054,NA,0.340335559245054,0.340335559245054,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.77046626320628,NA,2.77046626320628,2.77046626320628,5.42435289897111,NA,5.42435289897111,5.42435289897111
"Lambda0.7","random",1000,1.19311984001241,0.27382946467914,0.585571462868725,2.42004891179439,0.981712205696323,0.0442227595540021,0.535640163251469,0.999947237950008,0.0752066591930856,0.0343665653369178,-0.0136008452050449,0.199899484149298,0.438981114554439,0.0479910413672554,0.298948518362069,0.577108670153816,0.171832334232744,0.0112550250144857,0.14638932603732,0.23183879975099,0.886202168168199,0.0225061789657304,0.793065050075592,0.925097621583245,5.07252510302072,0.267544449812985,3.90863430878171,5.77818719500014,9.73668466348209,0.559786733875103,7.83424544834624,11.2886295816813
"Lambda0.5","dispersed",1,0.815635105922716,NA,0.815635105922716,0.815635105922716,0.92474053614875,NA,0.92474053614875,0.92474053614875,-0.0208932255962123,NA,-0.0208932255962123,-0.0208932255962123,0.38331376398626,NA,0.38331376398626,0.38331376398626,0.168827343515153,NA,0.168827343515153,0.168827343515153,0.770480408118335,NA,0.770480408118335,0.770480408118335,5.13343098647688,NA,5.13343098647688,5.13343098647688,10.1703555844739,NA,10.1703555844739,10.1703555844739
"Lambda0.5","clustered",1,0.642622315327857,NA,0.642622315327857,0.642622315327857,0.82082928556808,NA,0.82082928556808,0.82082928556808,0.0334477796870927,NA,0.0334477796870927,0.0334477796870927,0.574068038054957,NA,0.574068038054957,0.574068038054957,0.341461580705209,NA,0.341461580705209,0.341461580705209,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.76211881744875,NA,2.76211881744875,2.76211881744875,5.39565133146803,NA,5.39565133146803,5.39565133146803
"Lambda0.5","random",1000,0.844595667111777,0.153810601845424,0.493537072746714,1.4289331717862,0.897965797273895,0.244305799014919,7.33137435857406e-05,0.999926686256414,0.0221076549934787,0.0313280569826966,-0.0468040946348701,0.14878165485904,0.452801980293812,0.0470728200607027,0.292538892615396,0.615532110642798,0.178520930149002,0.0114106208450718,0.152027421206673,0.24018376032278,0.883015793523957,0.0199021215468538,0.807412790697674,0.922141823444284,4.91099777544451,0.253436963279414,3.78891187183351,5.60140729731058,9.32104563227344,0.502107581937116,7.58082016133949,10.7170438517971
"OU_alpha0.2","dispersed",1,0.859262764001605,NA,0.859262764001605,0.859262764001605,0.468883350947773,NA,0.468883350947773,0.468883350947773,0.0109878946582222,NA,0.0109878946582222,0.0109878946582222,0.440342631382964,NA,0.440342631382964,0.440342631382964,0.0176748289322226,NA,0.0176748289322226,0.0176748289322226,0.161648485512907,NA,0.161648485512907,0.161648485512907,20.6729070404031,NA,20.6729070404031,20.6729070404031,30.8189774102659,NA,30.8189774102659,30.8189774102659
