"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda0.7","ess_2",10.9070967387884,5.42435289897111,9.73668466348209,1,0.984015984015984,1,1,1,1000
"Lambda0.5","K",0.815635105922716,0.642622315327857,0.844595667111777,0.5,0.531468531468531,0.0799200799200799,1,1,1000
"Lambda0.5","Lambda",0.92474053614875,0.82082928556808,0.897965797273895,0.5,0.764235764235764,0.137862137862138,1,1,1000
"Lambda0.5","MoransI",-0.0208932255962123,0.0334477796870927,0.0221076549934787,1,0.519480519480519,0.688311688311688,1,1,1000
"Lambda0.5","mpnns",0.38331376398626,0.574068038054957,0.452801980293812,1,0.931068931068931,0.998001998001998,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.168827343515153,0.341461580705209,0.178520930149002,1,0.829170829170829,1,1,1,1000
"Lambda0.5","max_offdiag_cor",0.770480408118335,0.888888888888889,0.883015793523957,1,1,0.577422577422577,1,1,1000
"Lambda0.5","ess_1",5.13343098647688,2.76211881744875,4.91099777544451,1,0.829170829170829,1,1,1,1000
"Lambda0.5","ess_2",10.1703555844739,5.39565133146803,9.32104563227344,1,0.967032967032967,1,1,1,1000
"OU_alpha0.2","K",0.859262764001605,0.53582985820817,0.676752309082469,0.5,0.121878121878122,0.172827172827173,1,1,1000
"OU_alpha0.2","Lambda",0.468883350947773,0.767103581033191,0.557578050989607,1,0.624375624375624,0.687312687312687,1,1,1000
"OU_alpha0.2","MoransI",0.0109878946582222,0.00374007637492923,0.0202524216280475,0.5,0.736263736263736,0.0729270729270729,1,1,1000
"OU_alpha0.2","mpnns",0.440342631382964,0.521185376393739,0.496823119986236,1,0.871128871128871,0.696303696303696,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0176748289322226,0.125714889194573,0.0346989479153414,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.161648485512907,0.661058913872302,0.630933721132893,1,1,0.408591408591409,1,1,1000
"OU_alpha0.2","ess_1",20.6729070404031,6.53439744126401,15.4642166624839,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.8189774102659,16.0805092245133,26.4426541023985,1,1,1,1,1,1000
"OU_alpha1","K",0.660102220352266,0.41335863853395,0.464640594609648,0.5,0.0539460539460539,0.340659340659341,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.234763168018442,0.105887229341206,1,0.999000999000999,0.837162837162837,1,1,1000
"OU_alpha1","MoransI",-0.038608792924051,-0.0431964273230699,-0.0276250346716548,1,0.384615384615385,0.71028971028971,1,1,1000
"OU_alpha1","mpnns",0.700564110470257,0.576451327599539,0.621786271957253,0.5,0.035964035964036,0.140859140859141,1,1,1000
"OU_alpha1","mean_offdiag_cor",3.04180534818967e-06,0.00433700649493477,0.000696288764827409,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.000123409802209486,0.135335270067786,0.113697318311094,1,1,0.408591408591409,1,1,1000
"OU_alpha1","ess_1",31.9969828136031,28.2075710197159,31.3265013821885,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999997477558,31.6371125242048,31.942077404832,1,1,1,1,1,1000
"OU_alpha5","K",0.629204335870563,0.288353189760021,0.479333935990278,0.5,0.0799200799200799,0.018981018981019,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.106826683131126,1,1,0.647352647352647,1,1,1000
"OU_alpha5","MoransI",-0.0344194262004275,-0.0355647261533878,-0.0247073258981196,1,0.377622377622378,0.645354645354645,1,1,1000
"OU_alpha5","mpnns",0.784607211352415,0.715325403624597,0.762277870224748,0.5,0.222777222777223,0.0679320679320679,1,1,1000
"OU_alpha5","mean_offdiag_cor",4.07119141408315e-22,7.40916742547605e-07,1.18945982493431e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.4567026434938e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",32,31.9992650274725,31.9998820062888,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999670189,31.9999999946942,1,1,1,1,1,1000
