"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.548986193265938,0.327137817861309,0.754990484223618,0.5,0.529470529470529,0.0929070929070929,1,1,1000
"Lambda1","Lambda",0.999926686256414,7.33137435857406e-05,0.873456940264456,0.5,0.488511488511489,0.0789210789210789,1,1,1000
"Lambda1","MoransI",0.0922964933757188,-0.158148148995992,0.141749482590897,1,0.674325674325674,0.526473526473527,1,1,1000
"Lambda1","mpnns",0.381353000385839,0.398126513954613,0.436094297737906,1,0.712287712287712,0.362637362637363,1,1,1000
"Lambda1","mean_offdiag_cor",0.468305971068022,0.424081639850619,0.45904982806159,0.5,0.433566433566434,0.306693306693307,1,1,1000
"Lambda1","max_offdiag_cor",0.889706169559541,0.850268200689339,0.9186052779516,0.5,0.821178821178821,0.03996003996004,1,1,1000
"Lambda1","ess_1",1.86997074400842,2.01583870730933,1.92182981717529,0.5,0.433566433566434,0.306693306693307,1,1,1000
"Lambda1","ess_2",2.49020203433985,2.81454412363509,2.5446360567227,0.5,0.46953046953047,0.240759240759241,1,1,1000
"Lambda0.7","K",0.374467087756187,0.496386148279165,0.42164273342537,1,0.458541458541459,0.75024975024975,1,1,1000
"Lambda0.7","Lambda",0.999926686256414,0.999926686256414,0.588528231008445,1,0.327672327672328,1,1,1,1000
"Lambda0.7","MoransI",-0.203178270559184,-0.0920931745806885,-0.0340907348028813,0.5,0.0959040959040959,0.488511488511489,1,1,1000
"Lambda0.7","mpnns",0.319920432557648,0.606519946774098,0.52055012573404,1,0.994005994005994,0.815184815184815,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.45463775994809,0.418790601018529,0.448858825770709,0.5,0.428571428571429,0.315684315684316,1,1,1000
"Lambda0.7","max_offdiag_cor",0.884051444675736,0.851687386516324,0.899505657167191,0.5,0.704295704295704,0.101898101898102,1,1,1000
