"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.24555341691126,NA,1.24555341691126,1.24555341691126,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0485093555836021,NA,-0.0485093555836021,-0.0485093555836021,0.400288174605449,NA,0.400288174605449,0.400288174605449,0.212204596103467,NA,0.212204596103467,0.212204596103467,0.597614304667197,NA,0.597614304667197,0.597614304667197,3.21875611324016,NA,3.21875611324016,3.21875611324016,5.27990571596936,NA,5.27990571596936,5.27990571596936
"Lambda1","clustered",1,0.892200241988105,NA,0.892200241988105,0.892200241988105,0.488452506419411,NA,0.488452506419411,0.488452506419411,-0.0339152565524627,NA,-0.0339152565524627,-0.0339152565524627,0.409556042079323,NA,0.409556042079323,0.409556042079323,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707363,NA,2.69505210707363,2.69505210707363,3.88939532057126,NA,3.88939532057126,3.88939532057126
"Lambda1","random",1000,1.15553887036503,0.400507450209266,0.330613483855432,2.78438428072136,0.72803620391451,0.361807567071072,7.33137435857406e-05,0.999926686256414,-0.022147254602083,0.0911373054613346,-0.337126298164833,0.275053829339361,0.440463824131381,0.0963880136543257,0.210375924329891,0.827108466104647,0.232795961867801,0.0525751865226787,0.120676970598806,0.410611973277492,0.787535575555634,0.0742678237076815,0.5,0.9,3.10110420292438,0.426428002592046,2.06489776853084,4.3366573225374,4.57156993278089,0.58590578492604,2.91645569620253,6.3700372322778
"Lambda0.7","dispersed",1,0.728853753755633,NA,0.728853753755633,0.728853753755633,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.12576601519133,NA,-0.12576601519133,-0.12576601519133,0.378914254254161,NA,0.378914254254161,0.378914254254161,0.250372129847216,NA,0.250372129847216,0.250372129847216,0.658012896922132,NA,0.658012896922132,0.658012896922132,2.90633791069867,NA,2.90633791069867,2.90633791069867,4.69933177614479,NA,4.69933177614479,4.69933177614479
"Lambda0.7","clustered",1,0.678952133939945,NA,0.678952133939945,0.678952133939945,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.101598702929507,NA,-0.101598702929507,-0.101598702929507,0.481186914766571,NA,0.481186914766571,0.481186914766571,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707363,NA,2.69505210707363,2.69505210707363,3.88939532057126,NA,3.88939532057126,3.88939532057126
"Lambda0.7","random",1000,0.97690547088222,0.289430636213674,0.36547147291174,2.20817404686651,0.776482212178222,0.362092428520756,7.33137435857406e-05,0.999926686256414,-0.036980594423657,0.0839998082154302,-0.208740845423144,0.301950333372079,0.484274404373897,0.0938056222019437,0.229566354987499,0.778002879847359,0.248864728543147,0.0513834834026991,0.145581479979077,0.400151977034371,0.785444845232049,0.0597989925729265,0.555423122765197,0.888655462184874,2.96780088508231,0.387684472861207,2.10467393823049,3.96221952392996,4.3865359407025,0.510197263710509,3.00969755861657,5.85738119167294
"Lambda0.5","dispersed",1,0.983018169281969,NA,0.983018169281969,0.983018169281969,0.705840544696066,NA,0.705840544696066,0.705840544696066,-0.103912626088271,NA,-0.103912626088271,-0.103912626088271,0.439665158999081,NA,0.439665158999081,0.439665158999081,0.265031828564497,NA,0.265031828564497,0.265031828564497,0.681499243695986,NA,0.681499243695986,0.681499243695986,2.80188292140843,NA,2.80188292140843,2.80188292140843,4.48887149152201,NA,4.48887149152201,4.48887149152201
"Lambda0.5","clustered",1,0.516320664279949,NA,0.516320664279949,0.516320664279949,0.203254971239105,NA,0.203254971239105,0.203254971239105,-0.136479055849754,NA,-0.136479055849754,-0.136479055849754,0.572692960148934,NA,0.572692960148934,0.572692960148934,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707362,NA,2.69505210707362,2.69505210707362,3.88939532057125,NA,3.88939532057125,3.88939532057125
"Lambda0.5","random",1000,0.783430692306125,0.25748893755766,0.222901978862289,2.33040262484088,0.415361586855227,0.455486443939027,7.33137435857406e-05,0.999926686256414,-0.0873551043027753,0.0936784304076529,-0.306455691391528,0.261981954999083,0.508746666569809,0.0792030657152521,0.282347222446517,0.75793054958743,0.255574809675889,0.0513907975758655,0.155563748054262,0.400171887586735,0.78544457292422,0.0543307871076978,0.575609756097561,0.883928571428571,2.91637359348748,0.375899060503244,2.1045967688375,3.82968209553544,4.30873691877701,0.486102706420583,3.02139574377023,5.65122486974769
"OU_alpha0.2","dispersed",1,0.743133128837151,NA,0.743133128837151,0.743133128837151,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.167958164619174,NA,-0.167958164619174,-0.167958164619174,0.484074228644349,NA,0.484074228644349,0.484074228644349,0.0672349803221882,NA,0.0672349803221882,0.0672349803221882,0.222061265945982,NA,0.222061265945982,0.222061265945982,5.43979053361091,NA,5.43979053361091,5.43979053361091,7.53541481196941,NA,7.53541481196941,7.53541481196941
